ra,nome,ano_referencia,fase,turma,idade,genero,ano_ingresso,instituicao_ensino,pedra,inde,ian,ida,ieg,iaa,ips,ipp,ipv,defasagem,matematica,portugues,ida_next,ian_next,defasagem_next,delta_ida_next,delta_ian_next,delta_defasagem_next,target_risco,score_risco
RA-559,Aluno-559,2023,FASE 2,2G,,Masculino,2021.0,Pública,Ametista,7.947366667,5.0,7.4,9.4,10.0,5.0,8.958333333,8.506666667,-1.0,6.5,8.2,3.1666666666666665,10.0,0.0,-4.233333333333334,5.0,1.0,1,0.9623178198368225
RA-56,ALUNO-56,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.5,5.0,-1.0,,,,0,0.0007538855265298587
RA-56,ALUNO-56,2021,6.0,A,,,,Escola Pública,Ágata,6.777,5.0,5.5,7.5,8.8,5.6,7.8,7.2,-1.0,,,7.0,10.0,0.0,1.5,5.0,1.0,1,0.7335220717999555
RA-56,Aluno-56,2022,5,B,15.0,Menina,2019.0,Rede Decisão,Topázio,8.404,10.0,7.0,10.0,10.0,7.5,,8.25,0.0,4.5,6.5,7.8,10.0,0.0,0.7999999999999998,0.0,0.0,0,0.21073673543470656
RA-56,Aluno-56,2023,FASE 6,6A,16.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,Topázio,8.284333333,10.0,7.8,9.5,9.6,5.0,8.125,7.8,0.0,7.8,5.5,7.666666666666667,10.0,0.0,-0.1333333333333328,0.0,0.0,0,0.212831901798367
RA-560,ALUNO-560,2021,2.0,N,,,,Escola Pública,Ágata,6.489,10.0,3.2,4.6,9.5,7.5,8.1,7.1,0.0,,,3.8,5.0,-1.0,0.5999999999999996,-5.0,-1.0,0,0.1620833731813754
RA-560,Aluno-560,2022,1,H,11.0,Menino,2020.0,Escola Pública,Quartzo,4.949,5.0,3.8,7.2,6.9,5.0,,3.75,-1.0,3.2,4.3,4.0,5.0,-1.0,0.2000000000000001,0.0,0.0,0,0.18612592198224026
RA-561,ALUNO-561,2021,3.0,G,,,,Escola Pública,Quartzo,4.74,5.0,4.0,1.1,7.9,7.5,6.9,4.9,-2.0,,,7.4,5.0,-1.0,3.4000000000000004,0.0,1.0,1,0.7858568470005105
RA-562,ALUNO-562,2021,2.0,L,,,,Rede Decisão,Topázio,8.418,10.0,9.2,7.9,7.5,7.5,8.8,8.1,0.0,,,8.0,5.0,-1.0,-1.1999999999999993,-5.0,-1.0,1,0.8727435840266173
RA-562,Aluno-562,2022,1,H,11.0,Menina,2021.0,Escola Pública,Ametista,7.855,5.0,8.0,9.0,8.0,7.5,,8.75,-1.0,8.3,7.7,8.7,5.0,-1.0,0.6999999999999993,0.0,0.0,0,0.5701840704670136
RA-562,Aluno-562,2023,FASE 2,2I,12.0,Feminino,2021.0,Pública,Agata,6.824833333,5.0,8.7,8.5,0.0,2.52,8.541666667,8.893333333,-1.0,7.7,9.7,7.833333333333333,10.0,0.0,-0.8666666666666663,5.0,1.0,1,0.9584666116956756
RA-563,ALUNO-563,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.1,5.0,-1.0,,,,0,0.0007538855265298587
RA-563,ALUNO-563,2021,0.0,T,,,,Escola Pública,Topázio,8.371,5.0,7.1,10.0,9.5,7.5,8.1,9.7,-1.0,,,8.5,5.0,-1.0,1.4000000000000004,0.0,0.0,0,0.46846167301440544
RA-563,Aluno-563,2022,1,H,11.0,Menina,2020.0,Escola Pública,Topázio,8.22,5.0,8.5,9.2,10.0,7.5,,8.833,-1.0,9.0,8.0,6.2,10.0,0.0,-2.3,5.0,1.0,1,0.9665193560060663
RA-563,Aluno-563,2023,FASE 2,2G,11.0,Feminino,2020.0,Pública,Ametista,7.684133333,10.0,6.2,9.7,6.4,2.52,8.75,8.726666667,0.0,6.0,6.3,8.333333333333334,10.0,0.0,2.1333333333333337,0.0,0.0,0,0.43143535741562716
RA-564,ALUNO-564,2021,4.0,E,,,,Escola Pública,Ágata,5.755,10.0,2.8,3.9,10.0,7.5,7.2,4.8,0.0,,,2.3,5.0,-2.0,-0.5,-5.0,-2.0,0,0.030231884395168322
RA-565,ALUNO-565,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.8,10.0,0.0,,,,0,0.0007538855265298587
RA-565,ALUNO-565,2021,1.0,N,,,,Escola Pública,Topázio,8.385,10.0,5.8,8.8,10.0,7.5,8.1,9.6,0.0,,,2.9,5.0,-2.0,-2.9,-5.0,-2.0,1,0.4808910995487528
RA-566,ALUNO-566,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.9,10.0,0.0,,,,0,0.0007538855265298587
RA-566,ALUNO-566,2021,5.0,B,,,,Escola Pública,Ametista,8.133,10.0,7.9,7.8,8.8,7.5,8.4,7.6,0.0,,,8.5,5.0,-2.0,0.5999999999999996,-5.0,-2.0,0,0.3849027058406294
RA-566,Aluno-566,2022,1,H,12.0,Menina,2022.0,Escola Pública,Ametista,7.729,5.0,8.5,8.4,9.5,7.5,,7.917,-2.0,9.5,7.5,8.4,5.0,-1.0,-0.0999999999999996,0.0,1.0,1,0.9380958230929862
RA-567,ALUNO-567,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.0,10.0,0.0,,,,0,0.0007538855265298587
RA-567,ALUNO-567,2021,0.0,Q,,,,Escola Pública,Ágata,6.885,10.0,5.0,5.8,8.0,7.5,7.2,7.3,0.0,,,4.8,5.0,-1.0,-0.2000000000000001,-5.0,-1.0,0,0.15765516319726317
RA-568,ALUNO-568,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.3,2.5,-3.0,,,,0,0.0008088267227571396
RA-568,Aluno-568,2022,1,J,14.0,Menino,2018.0,Escola Pública,Ametista,7.306,2.5,8.3,8.6,8.0,6.9,,7.944,-3.0,8.0,8.5,7.6,2.5,-3.0,-0.7000000000000011,0.0,0.0,1,0.8929510822194688
RA-568,Aluno-568,2023,FASE 2,2I,,Masculino,2018.0,Pública,Agata,6.9647,2.5,7.6,7.9,7.0,5.0,8.125,8.01,-3.0,8.5,6.7,5.166666666666667,5.0,-2.0,-2.4333333333333327,2.5,1.0,1,0.9499034264949153
RA-569,ALUNO-569,2021,1.0,B,,,,Escola Pública,Topázio,8.644,10.0,7.0,10.0,10.0,7.5,7.5,8.7,0.0,,,6.8,5.0,-2.0,-0.2000000000000001,-5.0,-2.0,0,0.1750107979429437
RA-57,ALUNO-57,2021,7.0,A,,,,Rede Decisão,Ametista,7.213,10.0,6.0,6.9,8.3,6.3,7.7,7.0,0.0,,,8.4,5.0,-1.0,2.4000000000000004,-5.0,-1.0,0,0.27231495047059207
RA-57,Aluno-57,2022,5,B,16.0,Menino,2017.0,Rede Decisão,Ametista,7.305,5.0,8.4,8.1,7.1,5.6,,7.875,-1.0,9.0,7.0,7.2,5.0,-1.0,-1.2000000000000002,0.0,0.0,1,0.9156885845027879
RA-57,Aluno-57,2023,FASE 6,6A,,Masculino,2017.0,Privada - Programa de Apadrinhamento,Agata,6.450875,5.0,7.2,8.0,0.0,5.63,7.96875,7.755,-1.0,7.8,6.8,6.166666666666667,10.0,0.0,-1.0333333333333332,5.0,1.0,1,0.8873727376351109
RA-570,ALUNO-570,2021,1.0,R,,,,Escola Pública,Quartzo,5.049,5.0,2.0,3.3,9.5,7.5,7.7,5.1,-2.0,,,1.3,5.0,-1.0,-0.7,0.0,1.0,1,0.7272372517771715
RA-570,Aluno-570,2022,1,J,10.0,Menina,2019.0,Escola Pública,Quartzo,5.722,5.0,1.3,7.0,9.0,7.5,,6.778,-1.0,0.7,2.0,5.9,5.0,-1.0,4.6000000000000005,0.0,0.0,0,0.13681777110427804
RA-570,Aluno-570,2023,FASE 1,1H,,Feminino,2019.0,Pública,Agata,6.781033333,5.0,5.9,7.3,8.5,3.77,8.125,8.056666667,-1.0,5.7,6.0,6.75,5.0,-1.0,0.8499999999999996,0.0,0.0,0,0.3746773469468817
RA-571,ALUNO-571,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.6,5.0,-1.0,,,,0,0.0007538855265298587
RA-571,ALUNO-571,2021,3.0,D,,,,Escola Pública,Ametista,7.246,5.0,7.6,7.2,6.7,7.5,7.7,7.9,-1.0,,,3.7,5.0,-1.0,-3.9,0.0,0.0,1,0.8817805854960334
RA-571,Aluno-571,2022,1,J,11.0,Menina,2019.0,Escola Pública,Ágata,6.589,5.0,3.7,8.8,8.5,7.5,,6.944,-1.0,3.3,4.0,5.0,5.0,-2.0,1.2999999999999998,0.0,-1.0,0,0.28836424539858396
RA-571,Aluno-571,2023,FASE 1,1J,12.0,Feminino,2019.0,Privada,Agata,6.6097,5.0,5.0,7.9,9.0,3.77,7.291666667,7.616666667,-2.0,3.8,6.2,5.25,5.0,-1.0,0.25,0.0,1.0,1,0.8133162634073432
RA-572,ALUNO-572,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.7,10.0,0.0,,,,0,0.0007538855265298587
RA-572,ALUNO-572,2021,0.0,Q,,,,Escola Pública,Topázio,8.681,10.0,6.7,10.0,7.5,7.5,8.4,10.0,0.0,,,6.8,10.0,0.0,0.0999999999999996,0.0,0.0,0,0.33123844028487803
RA-573,ALUNO-573,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.2,5.0,-1.0,,,,0,0.0008088267227571396
RA-573,Aluno-573,2022,1,J,11.0,Menino,2020.0,Escola Pública,Topázio,8.261,5.0,8.2,9.9,9.5,7.5,,8.944,-1.0,8.3,8.0,6.6,5.0,-1.0,-1.5999999999999996,0.0,0.0,1,0.8975669090862554
RA-573,Aluno-573,2023,FASE 2,2G,,Masculino,2020.0,Pública,Ametista,7.774366667,5.0,6.6,9.8,9.5,5.0,8.541666667,8.45,-1.0,5.7,7.5,5.0,10.0,0.0,-1.5999999999999996,5.0,1.0,1,0.9323256692750442
RA-574,ALUNO-574,2021,6.0,C,,,,Escola Pública,Ametista,7.336,5.0,5.7,8.6,8.8,7.5,8.0,7.8,-1.0,,,7.5,5.0,-1.0,1.7999999999999998,0.0,0.0,0,0.18929987601844234
RA-574,Aluno-574,2022,1,J,10.0,Menino,2022.0,Escola Pública,Ágata,6.86,5.0,7.5,7.2,9.5,5.0,,6.944,-1.0,5.5,9.5,8.1,10.0,0.0,0.5999999999999996,5.0,1.0,1,0.8576059877590982
RA-575,ALUNO-575,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,2.8,5.0,-2.0,,,,0,0.0008088267227571396
RA-576,ALUNO-576,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.8,5.0,-1.0,,,,0,0.0008088267227571396
RA-576,Aluno-576,2022,1,J,10.0,Menina,2022.0,Escola Pública,Ametista,7.59,5.0,7.8,9.1,9.5,7.5,,7.111,-1.0,7.5,8.0,8.0,5.0,-1.0,0.2000000000000001,0.0,0.0,0,0.41121041526192803
RA-576,Aluno-576,2023,FASE 1,1F,11.0,Feminino,2022.0,Pública,Ametista,7.984741667,5.0,8.0,9.3,9.0,5.02,9.21875,8.503333333,-1.0,6.5,9.5,9.25,10.0,0.0,1.25,5.0,1.0,1,0.9507153031993805
RA-577,ALUNO-577,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,9.0,5.0,-1.0,,,,0,0.0008088267227571396
RA-577,Aluno-577,2022,1,J,10.0,Menina,2022.0,Escola Pública,Ametista,7.862,5.0,9.0,9.3,9.5,7.5,,7.111,-1.0,8.3,9.7,7.4,5.0,-1.0,-1.5999999999999996,0.0,0.0,1,0.9279605344441615
RA-577,Aluno-577,2023,FASE 1,1J,11.0,Feminino,2022.0,Pública,Ametista,7.219366667,5.0,7.4,8.2,10.0,3.77,6.875,7.673333333,-1.0,6.5,8.3,8.0,5.0,-1.0,0.5999999999999996,0.0,0.0,0,0.4752789319804002
RA-578,ALUNO-578,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.2,10.0,0.0,,,,0,0.0007538855265298587
RA-578,ALUNO-578,2021,0.0,Q,,,,Escola Pública,Ametista,7.49,10.0,5.2,6.7,8.5,7.5,7.2,9.0,0.0,,,9.5,5.0,-1.0,4.3,-5.0,-1.0,0,0.15169462227687286
RA-578,Aluno-578,2022,1,J,10.0,Menino,2019.0,Escola Pública,Topázio,8.814,5.0,9.5,10.0,9.5,8.8,,9.611,-1.0,9.3,9.7,9.7,10.0,0.0,0.1999999999999993,5.0,1.0,1,0.8554972002277466
RA-578,Aluno-578,2023,FASE 2,2A,11.0,Masculino,2019.0,Privada - Programa de Apadrinhamento,Topázio,9.013866667,10.0,9.7,10.0,9.0,2.52,9.791666667,9.7625,0.0,9.8,9.5,9.833333333333334,10.0,1.0,0.1333333333333346,0.0,1.0,1,0.8742655614643403
RA-579,ALUNO-579,2021,2.0,H,,,,Escola Pública,Ametista,7.332,10.0,5.4,6.3,8.5,7.5,7.5,8.2,0.0,,,3.8,5.0,-1.0,-1.6000000000000003,-5.0,-1.0,1,0.5810883567895678
RA-58,ALUNO-58,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.2,10.0,0.0,,,,0,0.0008088267227571396
RA-58,Aluno-58,2022,5,B,15.0,Menino,2017.0,Rede Decisão,Topázio,8.136,10.0,7.2,9.2,9.6,6.3,,8.125,0.0,4.5,8.0,8.1,10.0,0.0,0.8999999999999995,0.0,0.0,0,0.26535738025052846
RA-58,Aluno-58,2023,FASE 6,6A,,Masculino,2017.0,Privada - Programa de Apadrinhamento,Ametista,7.70625,10.0,8.1,9.7,0.0,6.26,8.4375,8.3825,0.0,7.8,6.5,7.333333333333333,10.0,0.0,-0.7666666666666666,0.0,0.0,1,0.743069577143174
RA-580,ALUNO-580,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.6,5.0,-1.0,,,,0,0.0008088267227571396
RA-580,Aluno-580,2022,1,J,10.0,Menina,2020.0,Escola Pública,Ametista,7.525,5.0,7.6,9.6,8.0,7.5,,7.167,-1.0,6.3,8.8,9.0,5.0,-1.0,1.4000000000000004,0.0,0.0,0,0.47517901872288915
RA-580,Aluno-580,2023,FASE 1,1H,11.0,Feminino,2020.0,Pública,Topázio,8.4712,5.0,9.0,9.8,8.5,7.52,8.75,8.67,-1.0,8.7,9.3,9.25,5.0,-1.0,0.25,0.0,0.0,0,0.6816197396433252
RA-581,ALUNO-581,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.0,5.0,-1.0,,,,0,0.0008088267227571396
RA-581,Aluno-581,2022,1,J,10.0,Menino,2019.0,Escola Pública,Ágata,6.464,5.0,5.0,8.9,7.5,7.5,,5.889,-1.0,5.3,4.7,7.9,5.0,-1.0,2.9000000000000004,0.0,0.0,0,0.2890262272826125
RA-581,Aluno-581,2023,FASE 1,1H,11.0,Masculino,2019.0,Pública,Ametista,7.7167,5.0,7.9,9.8,8.0,7.52,6.458333333,7.393333333,-1.0,7.0,8.8,8.75,5.0,-1.0,0.8499999999999996,0.0,0.0,0,0.42045099209421033
RA-582,ALUNO-582,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,4.9,5.0,-1.0,,,,0,0.0008088267227571396
RA-583,ALUNO-583,2021,4.0,A,,,,Escola Pública,Ágata,6.535,5.0,5.8,5.6,6.7,7.5,7.7,7.9,-1.0,,,7.1,5.0,-2.0,1.2999999999999998,0.0,-1.0,0,0.45931930149650585
RA-583,Aluno-583,2022,1,J,12.0,Menina,2019.0,Escola Pública,Ametista,7.456,5.0,7.1,9.4,8.5,7.5,,7.333,-2.0,6.2,8.0,6.3,5.0,-1.0,-0.7999999999999998,0.0,1.0,1,0.9146905522511942
RA-583,Aluno-583,2023,FASE 2,2I,,Feminino,2019.0,Pública,Ametista,7.838866667,5.0,6.3,9.4,9.0,7.52,8.333333333,8.616666667,-1.0,5.5,7.0,5.0,10.0,0.0,-1.2999999999999998,5.0,1.0,1,0.8883381522833262
RA-584,ALUNO-584,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,2.7,5.0,-1.0,,,,0,0.0007538855265298587
RA-584,ALUNO-584,2021,1.0,C,,,,Escola Pública,Ametista,7.039,5.0,2.7,8.8,9.0,7.5,8.1,8.9,-1.0,,,4.6,5.0,-1.0,1.8999999999999997,0.0,0.0,0,0.20532408437234023
RA-584,Aluno-584,2022,1,J,10.0,Menina,2019.0,Escola Pública,Ágata,6.714,5.0,4.6,8.5,8.0,7.5,,7.333,-1.0,4.5,4.7,5.8,10.0,0.0,1.2000000000000002,5.0,1.0,1,0.7567856273524817
RA-584,Aluno-584,2023,FASE 2,2I,11.0,Feminino,2019.0,Pública,Ametista,7.697533333,10.0,5.8,9.0,9.5,2.52,8.333333333,8.56,0.0,5.0,6.5,4.333333333333333,10.0,0.0,-1.4666666666666668,0.0,0.0,1,0.8431551859859323
RA-585,ALUNO-585,2021,2.0,F,,,,Escola Pública,Quartzo,2.735,2.5,0.4,1.3,0.0,4.4,6.6,5.3,-3.0,,,5.0,10.0,0.0,4.6,7.5,3.0,1,0.8705106666349502
RA-586,ALUNO-586,2021,1.0,J,,,,Escola Pública,Ametista,8.019,5.0,7.1,9.6,8.5,7.5,8.1,8.9,-1.0,,,8.2,5.0,-1.0,1.0999999999999996,0.0,0.0,0,0.3534123918422257
RA-586,Aluno-586,2022,1,K,10.0,Menina,2021.0,Rede Decisão,Ametista,7.988,5.0,8.2,9.6,10.0,5.6,,8.778,-1.0,8.2,8.2,8.4,10.0,0.0,0.200000000000001,5.0,1.0,1,0.9432395307376413
RA-586,Aluno-586,2023,FASE 2,2K,10.0,Feminino,2021.0,Privada - Programa de Apadrinhamento,Topázio,8.4242,10.0,8.4,10.0,8.0,2.52,8.333333333,9.343333333,0.0,7.5,9.2,8.5,10.0,1.0,0.0999999999999996,0.0,1.0,1,0.941305990830109
RA-587,ALUNO-587,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.8,5.0,-1.0,,,,0,0.0008088267227571396
RA-587,Aluno-587,2022,1,K,10.0,Menino,2022.0,Escola Pública,Ágata,6.632,5.0,3.8,9.3,9.5,7.5,,6.167,-1.0,1.0,6.5,2.7,5.0,-1.0,-1.0999999999999996,0.0,0.0,1,0.5771402804166118
RA-587,Aluno-587,2023,FASE 1,1L,,Masculino,2022.0,Pública,Agata,6.032033333,5.0,2.7,7.0,8.5,7.52,6.458333333,6.72,-1.0,2.2,3.2,6.25,5.0,-2.0,3.55,0.0,-1.0,0,0.23125679997750764
RA-588,ALUNO-588,2021,1.0,E,,,,Escola Pública,Topázio,8.881,10.0,7.8,9.6,10.0,7.5,8.8,8.9,0.0,,,9.3,10.0,0.0,1.5000000000000009,0.0,0.0,0,0.2970873781751554
RA-588,Aluno-588,2022,1,K,9.0,Menina,2021.0,Rede Decisão,Topázio,8.622,10.0,9.3,10.0,9.5,5.6,,8.278,0.0,9.3,9.2,7.8,10.0,0.0,-1.5000000000000009,0.0,0.0,1,0.7948565944173666
RA-588,Aluno-588,2023,FASE 2,2U,10.0,Feminino,2021.0,Privada - Programa de Apadrinhamento,Topázio,8.3527,10.0,7.8,9.6,8.0,2.52,8.958333333,9.673333333,0.0,7.5,8.0,7.833333333333333,10.0,1.0,0.0333333333333332,0.0,1.0,1,0.9164048109541266
RA-589,ALUNO-589,2021,1.0,R,,,,Escola Pública,Ametista,7.413,5.0,6.4,8.3,7.4,7.5,8.1,8.3,-2.0,,,5.8,10.0,0.0,-0.6000000000000005,5.0,2.0,1,0.8096156299082411
RA-59,ALUNO-59,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.2,5.0,-2.0,,,,0,0.0008088267227571396
RA-59,Aluno-59,2022,5,B,17.0,Menino,2022.0,Escola Pública,Ametista,7.642,5.0,7.2,9.3,9.2,7.5,,7.917,-2.0,7.0,5.7,7.2,5.0,-2.0,0.0,0.0,0.0,0,0.5118946685808463
RA-59,Aluno-59,2023,FASE 6,6A,,Masculino,2022.0,Privada - Programa de Apadrinhamento,Ametista,7.692291667,5.0,7.2,9.6,7.5,5.63,8.28125,8.4225,-2.0,7.7,6.8,,10.0,0.0,,5.0,2.0,1,0.8934565325925983
RA-590,ALUNO-590,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.4,5.0,-1.0,,,,0,0.0008088267227571396
RA-590,Aluno-590,2022,1,K,10.0,Menina,2020.0,Escola Pública,Ametista,7.435,5.0,7.4,8.6,8.5,7.5,,7.611,-1.0,5.7,9.2,6.5,10.0,0.0,-0.9000000000000004,5.0,1.0,1,0.8901545294563155
RA-590,Aluno-590,2023,FASE 2,2L,11.0,Feminino,2020.0,Privada,Ametista,7.647666667,10.0,6.5,9.7,6.3,3.77,7.291666667,8.34,0.0,5.7,7.3,4.0,5.0,-1.0,-2.5,-5.0,-1.0,1,0.8282294432249536
RA-591,ALUNO-591,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.1,5.0,-1.0,,,,0,0.0008088267227571396
RA-591,Aluno-591,2022,1,K,11.0,Menino,2021.0,Escola Pública,Ametista,7.507,5.0,7.1,9.3,9.5,7.5,,7.389,-1.0,7.8,6.3,6.9,5.0,-1.0,-0.1999999999999993,0.0,0.0,0,0.28487280707702745
RA-591,Aluno-591,2023,FASE 2,2U,,Masculino,2021.0,Pública,Ametista,7.1472,5.0,6.9,8.5,9.0,6.27,5.833333333,7.333333333,-1.0,6.2,7.5,7.5,5.0,-1.0,0.5999999999999996,0.0,0.0,0,0.41906671149960556
RA-592,ALUNO-592,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.4,5.0,-1.0,,,,0,0.0008088267227571396
RA-592,Aluno-592,2022,1,K,10.0,Menina,2020.0,Escola Pública,Ametista,7.381,5.0,8.4,8.5,8.0,5.6,,7.778,-1.0,7.2,9.7,7.6,10.0,0.0,-0.8000000000000007,5.0,1.0,1,0.9087731892475174
RA-592,Aluno-592,2023,FASE 2,2U,11.0,Feminino,2020.0,Privada,Ametista,7.935466667,10.0,7.6,9.2,6.2,3.77,7.916666667,8.95,0.0,5.5,9.7,7.833333333333333,10.0,1.0,0.2333333333333334,0.0,1.0,1,0.8903891406938889
RA-593,ALUNO-593,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,4.6,5.0,-1.0,,,,0,0.0008088267227571396
RA-594,ALUNO-594,2021,1.0,C,,,,Escola Pública,Ametista,7.476,5.0,4.8,9.2,9.5,7.5,7.9,8.4,-2.0,,,7.8,5.0,-1.0,3.0,0.0,1.0,1,0.8006620916405286
RA-594,Aluno-594,2022,1,K,10.0,Menino,2022.0,Escola Pública,Ametista,7.392,5.0,7.8,9.4,8.0,7.5,,6.889,-1.0,6.0,9.5,5.8,5.0,-1.0,-2.0,0.0,0.0,1,0.8131463976813841
RA-594,Aluno-594,2023,FASE 1,1L,11.0,Masculino,2022.0,Pública,Agata,6.702033333,5.0,5.8,7.1,8.5,6.27,6.875,7.336666667,-1.0,6.2,5.3,7.0,10.0,0.0,1.2000000000000002,5.0,1.0,1,0.7594785856445486
RA-595,ALUNO-595,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.9,10.0,0.0,,,,0,0.0007538855265298587
RA-595,ALUNO-595,2021,0.0,S,,,,Escola Pública,Topázio,8.806,10.0,6.9,10.0,9.5,7.5,7.8,9.8,0.0,,,1.0,5.0,-2.0,-5.9,-5.0,-2.0,1,0.6081531276903017
RA-595,Aluno-595,2022,1,K,12.0,Menino,2018.0,Escola Pública,Quartzo,5.18,5.0,1.0,5.5,8.5,7.5,,6.0,-2.0,2.0,0.0,3.3,5.0,-1.0,2.3,0.0,1.0,1,0.6254181672974126
RA-596,ALUNO-596,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.0,5.0,-1.0,,,,0,0.0007538855265298587
RA-596,ALUNO-596,2021,1.0,N,,,,Escola Pública,Ágata,6.374,5.0,3.0,6.7,10.0,7.5,8.1,6.9,-1.0,,,9.3,10.0,0.0,6.300000000000001,5.0,1.0,1,0.7180102770406948
RA-597,ALUNO-597,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.0,10.0,0.0,,,,0,0.0008088267227571396
RA-597,Aluno-597,2022,1,L,9.0,Menino,2022.0,Escola Pública,Topázio,8.265,10.0,8.0,10.0,9.0,7.5,,7.056,0.0,6.5,9.5,8.5,5.0,-1.0,0.5,-5.0,-1.0,0,0.23541301988283866
RA-597,Aluno-597,2023,FASE 1,1K,10.0,Masculino,2022.0,Pública,Topázio,8.49045,5.0,8.5,9.6,10.0,7.52,9.0625,8.56,-1.0,7.8,9.2,6.0,10.0,0.0,-2.5,5.0,1.0,1,0.9576826942612413
RA-598,ALUNO-598,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.7,5.0,-1.0,,,,0,0.0008088267227571396
RA-599,ALUNO-599,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,9.1,5.0,-1.0,,,,0,0.0008088267227571396
RA-599,Aluno-599,2022,1,L,10.0,Menino,2022.0,Escola Pública,Topázio,8.2,5.0,9.1,9.2,9.5,7.5,,8.556,-1.0,8.3,9.8,8.5,10.0,0.0,-0.5999999999999996,5.0,1.0,1,0.9578114645705942
RA-599,Aluno-599,2023,FASE 2,2K,10.0,Masculino,2022.0,Pública,Topázio,8.532866667,10.0,8.5,9.5,10.0,2.52,8.333333333,9.286666667,0.0,8.2,8.7,7.666666666666667,10.0,1.0,-0.833333333333333,0.0,1.0,1,0.922118019656662
RA-6,ALUNO-6,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.3,5.0,-1.0,,,,0,0.0008088267227571396
RA-6,Aluno-6,2022,7,A,18.0,Menina,2021.0,Escola Pública,Quartzo,5.848,5.0,3.3,4.5,7.9,7.5,,7.222,-1.0,2.3,5.3,,10.0,0.0,,5.0,1.0,1,0.6918998053317706
RA-6,Aluno-6,2023,FASE 8,8E,,Feminino,2021.0,Privada - Pagamento por *Empresa Parceira,,7.36,10.0,6.5,8.6,8.8,7.5,,,0.0,,,,10.0,0.0,,0.0,0.0,0,0.27673649621180735
RA-60,ALUNO-60,2021,6.0,C,,,,Rede Decisão,Ametista,6.956,5.0,6.1,7.5,7.9,6.9,7.2,7.7,-2.0,,,4.9,2.5,-3.0,-1.1999999999999993,-2.5,-1.0,1,0.8662181500088023
RA-600,ALUNO-600,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.9,10.0,0.0,,,,0,0.0008088267227571396
RA-600,Aluno-600,2022,1,L,9.0,Menina,2021.0,Escola Pública,Ágata,7.011,10.0,3.9,8.4,8.5,7.5,,6.833,0.0,2.8,5.0,7.2,5.0,-1.0,3.3000000000000003,-5.0,-1.0,0,0.10437364100521566
RA-600,Aluno-600,2023,FASE 1,1K,10.0,Feminino,2021.0,Pública,Ametista,7.651658333,5.0,7.2,8.4,8.5,7.52,8.28125,8.056666667,-1.0,6.5,7.8,7.5,10.0,0.0,0.2999999999999998,5.0,1.0,1,0.9569443384698864
RA-601,ALUNO-601,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.7,10.0,1.0,,,,0,0.0008088267227571396
